#      EC50_KKK-P                    [KKK-P]              EC50_KK-PP                    [KK-PP]               EC50_K-PP                    [K-PP]
  0.94653665825975342       0.48524909828434132        14.941613588110414       0.97479904318352162        41.765578021893020       0.99932994492705385     
  0.94821789566341197       0.48569501842819945        14.968152866242049       0.97484396513574945        41.839761997065118       0.99933117016479933     
  0.94989913306707052       0.48614017263493114        14.994692144373683       0.97488872784136393        41.913945972237222       0.99933239094695392     
  0.95158037047072908       0.48658456286646834        15.021231422505320       0.97493333214469402        41.988129947409320       0.99933360729776544     
  0.95326160787438763       0.48702819107812884        15.047770700636955       0.97497777888387216        42.062313922581424       0.99933481924126133     
  0.95494284527804607       0.48747105921855255        15.074309978768589       0.97502206889124077        42.136497897753522       0.99933602680136191     
  0.95662408268170462       0.48791316922981354        15.100849256900224       0.97506620299335633        42.210681872925626       0.99933723000176100     
  0.95830532008536318       0.48835452304736438        15.127388535031859       0.97511018201089028        42.284865848097724       0.99933842886602431     
  0.95998655748902173       0.48879512260012958        15.153927813163493       0.97515400675878738        42.359049823269828       0.99933962341741789     
  0.96166779489268028       0.48923496981051612        15.180467091295128       0.97519767804636115        42.433233798441933       0.99934081367930772     
  0.96334903229633873       0.48967406659444229        15.207006369426763       0.97524119667716502        42.507417773614030       0.99934199967456938     
  0.96503026969999728       0.49011241486134144        15.233545647558397       0.97528456344918968        42.581601748786134       0.99934318142620426     
  0.96671150710365583       0.49055001651421520        15.260084925690032       0.97532777915495095        42.655785723958232       0.99934435895681162     
  0.96839274450731438       0.49098687344965536        15.286624203821667       0.97537084458141221        42.729969699130336       0.99934553228902134     
  0.97007398191097294       0.49142298755786451        15.313163481953302       0.97541376051004203        42.804153674302434       0.99934670144517879     
  0.97175521931463138       0.49185836072268890        15.339702760084936       0.97545652771699898        42.878337649474538       0.99934786644751139     
  0.97343645671828993       0.49229299482163247        15.366242038216573       0.97549914697295781        42.952521624646636       0.99934902731810449     
  0.97511769412194849       0.49272689172591266        15.392781316348207       0.97554161904349967        43.026705599818740       0.99935018407886889     
  0.97679893152560704       0.49316005330042739        15.419320594479842       0.97558394468865273        43.100889574990845       0.99935133675156185     
  0.97848016892926559       0.49359248140386791        15.445859872611477       0.97562612466337528        43.175073550162942       0.99935248535779031     
  0.98016140633292415       0.49402417788865399        15.472399150743112       0.97566815971751175        43.249257525335047       0.99935362991903764     
  0.98184264373658259       0.49445514460107137        15.498938428874746       0.97571005059561045        43.323441500507144       0.99935477045654630     
  0.98352388114024114       0.49488538338114757        15.525477707006381       0.97575179803731837        43.397625475679249       0.99935590699151244     
  0.98520511854389969       0.49531489606280155        15.552016985138016       0.97579340277701454        43.471809450851346       0.99935703954492772     
  0.98688635594755825       0.49574368447382916        15.578556263269650       0.97583486554429999        43.545993426023450       0.99935816813767231     
  0.98856759335121680       0.49617175043590867        15.605095541401285       0.97587618706368506        43.620177401195548       0.99935929279043878     
  0.99024883075487524       0.49659909576466771        15.631634819532920       0.97591736805474538        43.694361376367652       0.99936041352380323     
  0.99193006815853380       0.49702572226967184        15.658174097664554       0.97595840923226107        43.768545351539750       0.99936153035820596     
  0.99361130556219235       0.49745163175445228        15.684713375796189       0.97599931130618078        43.842729326711854       0.99936264331394931     
  0.99529254296585090       0.49787682601656746        15.711252653927826       0.97604007498155265        43.916913301883959       0.99936375241113518     
  0.99697378036950945       0.49830130684757967        15.737791932059460       0.97608070095868271        43.991097277056056       0.99936485766979222     
  0.99865501777316790       0.49872507603310734        15.764331210191095       0.97612118993335550        44.065281252228161       0.99936595910979065     
   1.0003362551768264       0.49914813535284730        15.790870488322730       0.97616154259649324        44.139465227400258       0.99936705675086701     
   1.0020174925804850       0.49957048658057673        15.817409766454364       0.97620175963432587        44.213649202572363       0.99936815061260797     
   1.0036987299841436       0.49999213148425364        15.843949044585999       0.97624184172870299        44.287833177744460       0.99936924071447175     
   1.0053799673878021       0.50041307182591233        15.870488322717634       0.97628178955682010        44.362017152916565       0.99937032707580153     
   1.0070612047914607       0.50083330936180115        15.897027600849269       0.97632160379125654        44.436201128088662       0.99937140971578275     
   1.0087424421951192       0.50125284584234830        15.923566878980903       0.97636128510022735        44.510385103260766       0.99937248865349115     
   1.0104236795987778       0.50167168301222165        15.950106157112538       0.97640083414748802        44.584569078432864       0.99937356390783705     
   1.0121049170024361       0.50208982261029644        15.976645435244173       0.97644025159228698        44.658753053604968       0.99937463549768579     
   1.0137861544060947       0.50250726636975673        16.003184713375809       0.97647953808965948        44.732937028777073       0.99937570344164262     
   1.0154673918097532       0.50292401601803904        16.029723991507442       0.97651869429021343        44.807121003949170       0.99937676775830286     
   1.0171486292134118       0.50334007327694197        16.056263269639079       0.97655772084021941        44.881304979121275       0.99937782846607170     
   1.0188298666170703       0.50375543986254556        16.082802547770711       0.97659661838171430        44.955488954293372       0.99937888558326526     
   1.0205111040207289       0.50417011748532214        16.109341825902348       0.97663538755259149        45.029672929465477       0.99937993912806655     
   1.0221923414243874       0.50458410785012631        16.135881104033981       0.97667402898642453        45.103856904637574       0.99938098911854090     
   1.0238735788280460       0.50499741265621167        16.162420382165617       0.97671254331269564        45.178040879809679       0.99938203557259675     
   1.0255548162317045       0.50541003359728776        16.188959660297254       0.97675093115673339        45.252224854981776       0.99938307850809016     
   1.0272360536353631       0.50582197236144055        16.215498938428887       0.97678919313982715        45.326408830153881       0.99938411794263760     
   1.0289172910390216       0.50623323063132597        16.242038216560523       0.97682732987914833        45.400592805325978       0.99938515389386140     
   1.0305985284426800       0.50664381008404280        16.268577494692156       0.97686534198781749        45.474776780498082       0.99938618637926524     
   1.0322797658463385       0.50705371239121633        16.295116772823793       0.97690323007509050        45.548960755670187       0.99938721541611530     
   1.0339610032499971       0.50746293921901475        16.321656050955426       0.97694099474601681        45.623144730842284       0.99938824102170809     
   1.0356422406536556       0.50787149222817263        16.348195329087062       0.97697863660207862        45.697328706014389       0.99938926321311483     
   1.0373234780573142       0.50827937307402282        16.374734607218695       0.97701615624056026        45.771512681186486       0.99939028200733349     
   1.0390047154609727       0.50868658340647699        16.401273885350331       0.97705355425494578        45.845696656358591       0.99939129742125332     
   1.0406859528646313       0.50909312487008507        16.427813163481964       0.97709083123497387        45.919880631530688       0.99939230947165625     
   1.0423671902682898       0.50949899910408114        16.454352441613601       0.97712798776653376        45.994064606702793       0.99939331817524846     
   1.0440484276719484       0.50990420774232970        16.480891719745234       0.97716502443173781        46.068248581874890       0.99939432354850211     
   1.0457296650756069       0.51030875241340623        16.507430997876870       0.97720194180887432        46.142432557046995       0.99939532560791489     
   1.0474109024792653       0.51071263474060702        16.533970276008507       0.97723874047267389        46.216616532219092       0.99939632436982961     
   1.0490921398829238       0.51111585634196166        16.560509554140140       0.97727542099407216        46.290800507391197       0.99939731985046354     
   1.0507733772865824       0.51151841883024951        16.587048832271776       0.97731198394041330        46.364984482563301       0.99939831206590135     
   1.0524546146902409       0.51192032381304808        16.613588110403409       0.97734842987541071        46.439168457735398       0.99939930103221464     
   1.0541358520938995       0.51232157289271585        16.640127388535046       0.97738475935911107        46.513352432907503       0.99940028676532600     
   1.0558170894975580       0.51272216766644840        16.666666666666679       0.97742097294810959        46.587536408079600       0.99940126928101347     
   1.0574983269012166       0.51312210972625494        16.693205944798315       0.97745707119531344        46.661720383251705       0.99940224859500171     
   1.0591795643048751       0.51352140065906682        16.719745222929948       0.97749305465029268        46.735904358423802       0.99940322472288623     
   1.0608608017085337       0.51392004204662944        16.746284501061584       0.97752892385902890        46.810088333595907       0.99940419768016386     
   1.0625420391121922       0.51431803546562327        16.772823779193217       0.97756467936400193        46.884272308768004       0.99940516748225883     
   1.0642232765158508       0.51471538248768545        16.799363057324854       0.97760032170441780        46.958456283940109       0.99940613414446255     
   1.0659045139195091       0.51511208467932568        16.825902335456487       0.97763585141594544        47.032640259112206       0.99940709768199099     
   1.0675857513231677       0.51550814360209307        16.852441613588123       0.97767126903100199        47.106824234284311       0.99940805810995359     
   1.0692669887268262       0.51590356081246924        16.878980891719760       0.97770657507851499        47.181008209456415       0.99940901544333671     
   1.0709482261304848       0.51629833786194979        16.905520169851393       0.97774177008420282        47.255192184628513       0.99940996969708984     
   1.0726294635341433       0.51669247629709392        16.932059447983029       0.97777685457039654        47.329376159800617       0.99941092088599748     
   1.0743107009378019       0.51708597765946318        16.958598726114662       0.97781182905629116        47.403560134972714       0.99941186902480483     
   1.0759919383414605       0.51747884348568529        16.985138004246298       0.97784669405765612        47.477744110144819       0.99941281412815219     
   1.0776731757451190       0.51787107530749177        17.011677282377931       0.97788145008725380        47.551928085316916       0.99941375621054962     
   1.0793544131487776       0.51826267465171039        17.038216560509568       0.97791609765441789        47.626112060489021       0.99941469528641713     
   1.0810356505524361       0.51865364304029937        17.064755838641201       0.97795063726555431        47.700296035661118       0.99941563137019673     
   1.0827168879560947       0.51904398199033697        17.091295116772837       0.97798506942374697        47.774480010833223       0.99941656447606841     
   1.0843981253597530       0.51943369301409004        17.117834394904470       0.97801939462907428        47.848663986005320       0.99941749461824536     
   1.0860793627634115       0.51982277761898432        17.144373673036107       0.97805361337841257        47.922847961177425       0.99941842181076845     
   1.0877606001670701       0.52021123730767460        17.170912951167740       0.97808772616565465        47.997031936349529       0.99941934606766814     
   1.0894418375707287       0.52059907357799595        17.197452229299376       0.97812173348153109        48.071215911521627       0.99942026740283918     
   1.0911230749743872       0.52098628792305779        17.223991507431013       0.97815563581397102        48.145399886693731       0.99942118583005046     
   1.0928043123780458       0.52137288183119235        17.250530785562646       0.97818943364767230        48.219583861865829       0.99942210136311749     
   1.0944855497817043       0.52175885678605116        17.277070063694282       0.97822312746441054        48.293767837037933       0.99942301401562061     
   1.0961667871853629       0.52214421426652957        17.303609341825915       0.97825671774314504        48.367951812210030       0.99942392380114475     
   1.0978480245890214       0.52252895574686420        17.330148619957551       0.97829020495966623        48.442135787382135       0.99942483073311306     
   1.0995292619926800       0.52291308269663372        17.356687898089184       0.97832358958713617        48.516319762554232       0.99942573482498598     
   1.1012104993963383       0.52329659658073813        17.383227176220821       0.97835687209552591        48.590503737726337       0.99942663609001259     
   1.1028917367999969       0.52367949885948106        17.409766454352454       0.97839005295216119        48.664687712898441       0.99942753454143030     
   1.1045729742036554       0.52406179098848282        17.436305732484090       0.97842313262148184        48.738871688070539       0.99942843019240346     
   1.1062542116073140       0.52444347441887895        17.462845010615723       0.97845611156502699        48.813055663242643       0.99942932305598076     
   1.1079354490109725       0.52482455059711808        17.489384288747360       0.97848899024164648        48.887239638414741       0.99943021314508906     
   1.1096166864146311       0.52520502096515120        17.515923566878996       0.97852176910721855        48.961423613586845       0.99943110047270123     
   1.1112979238182896       0.52558488696036643        17.542462845010629       0.97855444861517848        49.035607588758943       0.99943198505154618     
   1.1129791612219482       0.52596415001561880        17.569002123142266       0.97858702921583152        49.109791563931047       0.99943286689442312     
   1.1146603986256067       0.52634281155930374        17.595541401273898       0.97861951135714420        49.183975539103145       0.99943374601401092     
   1.1163416360292653       0.52672087301528803        17.622080679405535       0.97865189548412834        49.258159514275249       0.99943462242282022     
   1.1180228734329238       0.52709833580295296        17.648619957537168       0.97868418203919527        49.332343489447346       0.99943549613341764     
   1.1197041108365822       0.52747520133724135        17.675159235668804       0.97871637146213086        49.406527464619451       0.99943636715819262     
   1.1213853482402407       0.52785147102870378        17.701698513800437       0.97874846419007622        49.480711439791556       0.99943723550952634     
   1.1230665856438993       0.52822714628341483        17.728237791932074       0.97878046065748814        49.554895414963653       0.99943810119964105     
   1.1247478230475578       0.52860222850304894        17.754777070063707       0.97881236129636084        49.629079390135757       0.99943896424078982     
   1.1264290604512164       0.52897671908494481        17.781316348195343       0.97884416653593642        49.703263365307855       0.99943982464506831     
   1.1281102978548749       0.52935061942201223        17.807855626326976       0.97887587680296406        49.777447340479959       0.99944068242456074     
   1.1297915352585335       0.52972393090284942        17.834394904458613       0.97890749252184739        49.851631315652057       0.99944153759121346     
   1.1314727726621920       0.53009665491171576        17.860934182590249       0.97893901411416084        49.925815290824161       0.99944239015693936     
   1.1331540100658506       0.53046879282854309        17.887473460721882       0.97897044199909000        49.999999265996259       0.99944324013359143     
   1.1348352474695091       0.53084034602899011        17.914012738853518       0.97900177659344112        50.074183241168363       0.99944408753289915     
   1.1365164848731677       0.53121131588437642        17.940552016985151       0.97903301831142220        50.148367216340461       0.99944493236657461     
   1.1381977222768260       0.53158170376182046        17.967091295116788       0.97906416756490400        50.222551191512565       0.99944577464626028     
   1.1398789596804846       0.53195151102411919        17.993630573248421       0.97909522476323096        50.296735166684670       0.99944661438344995     
   1.1415601970841431       0.53232073902993193        18.020169851380057       0.97912619031333947        50.370919141856767       0.99944745158968995     
   1.1432414344878017       0.53268938913360109        18.046709129511690       0.97915706461988594        50.445103117028872       0.99944828627634175     
   1.1449226718914602       0.53305746268529419        18.073248407643327       0.97918784808499326        50.519287092200969       0.99944911845472606     
   1.1466039092951188       0.53342496103105008        18.099787685774960       0.97921854110859186        50.593471067373073       0.99944994813618582     
   1.1482851466987773       0.53379188551270518        18.126326963906596       0.97924914408808539        50.667655042545171       0.99945077533190840     
   1.1499663841024359       0.53415823746788460        18.152866242038229       0.97927965741872636        50.741839017717275       0.99945160005306100     
   1.1516476215060945       0.53452401823016638        18.179405520169865       0.97931008149336862        50.816022992889373       0.99945242231062426     
   1.1533288589097530       0.53488922912894554        18.205944798301502       0.97934041670254857        50.890206968061477       0.99945324211569242     
   1.1550100963134113       0.53525387148955827        18.232484076433135       0.97937066343461754        50.964390943233575       0.99945405947917232     
   1.1566913337170699       0.53561794663320683        18.259023354564771       0.97940082207564416        51.038574918405679       0.99945487441197700     
   1.1583725711207284       0.53598145587706236        18.285562632696404       0.97943089300937303        51.112758893577784       0.99945568692489317     
   1.1600538085243870       0.53634440053421206        18.312101910828041       0.97946087661741221        51.186942868749881       0.99945649702867523     
   1.1617350459280456       0.53670678191368304        18.338641188959674       0.97949077327912515        51.261126843921986       0.99945730473400207     
   1.1634162833317041       0.53706860132051082        18.365180467091310       0.97952058337172598        51.335310819094083       0.99945811005149399     
   1.1650975207353627       0.53742986005571169        18.391719745222943       0.97955030727019421        51.409494794266188       0.99945891299174305     
   1.1667787581390212       0.53779055941627363        18.418259023354580       0.97957994534741766        51.483678769438285       0.99945971356521612     
   1.1684599955426798       0.53815070069527349        18.444798301486212       0.97960949797394437        51.557862744610389       0.99946051178237705     
   1.1701412329463383       0.53851028518172284        18.471337579617849       0.97963896551851015        51.632046719782487       0.99946130765355490     
   1.1718224703499969       0.53886931416078987        18.497876857749482       0.97966834834754657        51.706230694954591       0.99946210118909784     
   1.1735037077536552       0.53922778891361345        18.524416135881118       0.97969764682527471        51.780414670126689       0.99946289239929209     
   1.1751849451573138       0.53958571071747030        18.550955414012755       0.97972686131412445        51.854598645298793       0.99946368129427732     
   1.1768661825609723       0.53994308084572407        18.577494692144388       0.97975599217413500        51.928782620470898       0.99946446788420573     
   1.1785474199646309       0.54029990056781307        18.604033970276024       0.97978503976354181        52.002966595642995       0.99946525217915971     
   1.1802286573682894       0.54065617114932685        18.630573248407657       0.97981400443850053        52.077150570815100       0.99946603418914937     
   1.1819098947719480       0.54101189385201498        18.657112526539294       0.97984288655297624        52.151334545987197       0.99946681392414616     
   1.1835911321756065       0.54136706993372197        18.683651804670927       0.97987168645907996        52.225518521159302       0.99946759139404040     
   1.1852723695792651       0.54172170064850322        18.710191082802563       0.97990040450682125        52.299702496331399       0.99946836660866323     
   1.1869536069829236       0.54207578724660543        18.736730360934196       0.97992904104437839        52.373886471503504       0.99946913957783245     
   1.1886348443865822       0.54242933097443347        18.763269639065832       0.97995759641781632        52.448070446675601       0.99946991031128651     
   1.1903160817902405       0.54278233307464008        18.789808917197465       0.97998607097124923        52.522254421847705       0.99947067881862406     
   1.1919973191938991       0.54313479478606463        18.816348195329102       0.98001446504694367        52.596438397019803       0.99947144510958974     
   1.1936785565975576       0.54348671734381604        18.842887473460735       0.98004277898519954        52.670622372191907       0.99947220919361879     
   1.1953597940012162       0.54383810197926397        18.869426751592371       0.98007101312434464        52.744806347364012       0.99947297108029753     
   1.1970410314048747       0.54418894992000311        18.895966029724008       0.98009916780088546        52.818990322536109       0.99947373077905211     
   1.1987222688085333       0.54453926238995953        18.922505307855641       0.98012724334939794        52.893174297708214       0.99947448829929630     
   1.2004035062121918       0.54488904060932519        18.949044585987277       0.98015524010257993        52.967358272880311       0.99947524365036555     
   1.2020847436158504       0.54523828579461475        18.975583864118910       0.98018315839122971        53.041542248052416       0.99947599684157162     
   1.2037659810195089       0.54558699915866338        19.002123142250547       0.98021099854450344        53.115726223224513       0.99947674788213892     
   1.2054472184231675       0.54593518191063306        19.028662420382179       0.98023876088937878        53.189910198396618       0.99947749678125419     
   1.2071284558268260       0.54628283525607257        19.055201698513816       0.98026644575136745        53.264094173568715       0.99947824354803583     
   1.2088096932304844       0.54662996039684453        19.081740976645449       0.98029405345383913        53.338278148740820       0.99947898819158842     
   1.2104909306341429       0.54697655853123472        19.108280254777085       0.98032158431867000        53.412462123912917       0.99947973072097418     
   1.2121721680378015       0.54732263085390909        19.134819532908718       0.98034903866576095        53.486646099085021       0.99948047114510219     
   1.2138534054414600       0.54766817855589900        19.161358811040355       0.98037641681318566        53.560830074257126       0.99948120947296870     
   1.2155346428451186       0.54801320282472454        19.187898089171991       0.98040371907751755        53.635014049429223       0.99948194571344784     
   1.2172158802487771       0.54835770484431234        19.214437367303624       0.98043094577336964        53.709198024601328       0.99948267987529305     
   1.2188971176524357       0.54870168579498735        19.240976645435261       0.98045809721364396        53.783381999773425       0.99948341196740997     
   1.2205783550560942       0.54904514685361061        19.267515923566894       0.98048517370959076        53.857565974945530       0.99948414199840452     
   1.2222595924597528       0.54938808919346205        19.294055201698530       0.98051217557064319        53.931749950117627       0.99948486997701758     
   1.2239408298634114       0.54973051398432438        19.320594479830163       0.98053910310466452        54.005933925289732       0.99948559591188513     
   1.2256220672670699       0.55007242239248100        19.347133757961799       0.98056595661767987        54.080117900461829       0.99948631981158564     
   1.2273033046707282       0.55041381558073499        19.373673036093432       0.98059273641423028        54.154301875633934       0.99948704168462743     
   1.2289845420743868       0.55075469470838023        19.400212314225069       0.98061944279702140        54.228485850806038       0.99948776153958574     
   1.2306657794780453       0.55109506093130567        19.426751592356702       0.98064607606710985        54.302669825978136       0.99948847938478325     
   1.2323470168817039       0.55143491540189438        19.453290870488338       0.98067263652407488        54.376853801150240       0.99948919522869029     
   1.2340282542853624       0.55177425926912671        19.479830148619971       0.98069912446561314        54.451037776322337       0.99948990907960711     
   1.2357094916890210       0.55211309367855310        19.506369426751608       0.98072554018804481        54.525221751494442       0.99949062094594188     
   1.2373907290926796       0.55245141977228807        19.532908704883244       0.98075188398593527        54.599405726666539       0.99949133083580877     
   1.2390719664963381       0.55278923868908003        19.559447983014877       0.98077815615226460        54.673589701838644       0.99949203875750692     
   1.2407532038999967       0.55312655156429280        19.585987261146514       0.98080435697847845        54.747773677010741       0.99949274471917915     
   1.2424344413036552       0.55346335952988990        19.612526539278146       0.98083048675441153        54.821957652182846       0.99949344872892842     
   1.2441156787073135       0.55379966371449507        19.639065817409783       0.98085654576830983        54.896141627354943       0.99949415079488479     
   1.2457969161109721       0.55413546524336132        19.665605095541416       0.98088253430692451        54.970325602527048       0.99949485092499446     
   1.2474781535146306       0.55447076523843264        19.692144373673052       0.98090845265538340        55.044509577699152       0.99949554912730554     
   1.2491593909182892       0.55480556481831178        19.718683651804685       0.98093430109734114        55.118693552871250       0.99949624540972837     
   1.2508406283219478       0.55513986509830060        19.745222929936322       0.98096007991492751        55.192877528043354       0.99949693978017973     
   1.2525218657256063       0.55547366719041447        19.771762208067955       0.98098578938865832        55.267061503215452       0.99949763224652555     
   1.2542031031292649       0.55580697220334019        19.798301486199591       0.98101142979769917        55.341245478387556       0.99949832281654560     
   1.2558843405329234       0.55613978124250474        19.824840764331224       0.98103700141968342        55.415429453559653       0.99949901149803388     
   1.2575655779365820       0.55647209541009557        19.851380042462861       0.98106250453059296        55.489613428731758       0.99949969829875063     
   1.2592468153402405       0.55680391580501531        19.877919320594497       0.98108793940515182        55.563797403903855       0.99950038322629342     
   1.2609280527438991       0.55713524352298027        19.904458598726130       0.98111330631651006        55.637981379075960       0.99950106628834723     
   1.2626092901475574       0.55746607965641648        19.930997876857766       0.98113860553630183        55.712165354248057       0.99950174749255583     
   1.2642905275512160       0.55779642529457596        19.957537154989399       0.98116383733492596        55.786349329420162       0.99950242684643509     
   1.2659717649548745       0.55812628152347976        19.984076433121036       0.98118900198117176        55.860533304592266       0.99950310435750855     
   1.2676530023585331       0.55845564942598147        20.010615711252669       0.98121409974238905        55.934717279764364       0.99950378003326312     
   1.2693342397621916       0.55878453008174189        20.037154989384305       0.98123913088466064        56.008901254936468       0.99950445388115650     
   1.2710154771658502       0.55911292456725392        20.063694267515938       0.98126409567249306        56.083085230108566       0.99950512590856033     
   1.2726967145695087       0.55944083395585842        20.090233545647575       0.98128899436907335        56.157269205280670       0.99950579612284773     
   1.2743779519731673       0.55976825931774732        20.116772823779208       0.98131382723624072        56.231453180452768       0.99950646453131375     
   1.2760591893768258       0.56009520171998206        20.143312101910844       0.98133859453441319        56.305637155624872       0.99950713114125689     
   1.2777404267804844       0.56042166222647938        20.169851380042477       0.98136329652260534        56.379821130796969       0.99950779595995010     
   1.2794216641841429       0.56074764189807036        20.196390658174113       0.98138793345848918        56.454005105969074       0.99950845899453689     
   1.2811029015878013       0.56107314179248546        20.222929936305750       0.98141250559842352        56.528189081141171       0.99950912025220628     
   1.2827841389914598       0.56139816296435641        20.249469214437383       0.98143701319736731        56.602373056313276       0.99950977974010902     
   1.2844653763951184       0.56172270646523492        20.276008492569019       0.98146145650896965        56.676557031485380       0.99951043746528123     
   1.2861466137987769       0.56204677334362441        20.302547770700652       0.98148583578560200        56.750741006657478       0.99951109343482747     
   1.2878278512024355       0.56237036464495971        20.329087048832289       0.98151015127820862        56.824924981829582       0.99951174765571527     
   1.2895090886060940       0.56269348141160647        20.355626326963922       0.98153440323653485        56.899108957001680       0.99951240013496101     
   1.2911903260097526       0.56301612468294526        20.382165605095558       0.98155859190898687        56.973292932173784       0.99951305087946718     
   1.2928715634134111       0.56333829549530900        20.408704883227191       0.98158271754258175        57.047476907345882       0.99951369989614347     
   1.2945528008170697       0.56365999488201390        20.435244161358828       0.98160678038325477        57.121660882517986       0.99951434719181520     
   1.2962340382207282       0.56398122387339722        20.461783439490461       0.98163078067545062        57.195844857690084       0.99951499277342171     
   1.2979152756243866       0.56430198349680871        20.488322717622097       0.98165471866249288        57.270028832862188       0.99951563664767085     
   1.2995965130280451       0.56462227477656357        20.514861995753733       0.98167859458636331        57.344212808034285       0.99951627882130289     
   1.3012777504317037       0.56494209873408308        20.541401273885366       0.98170240868796343        57.418396783206390       0.99951691930110109     
   1.3029589878353622       0.56526145638779202        20.567940552017003       0.98172616120661671        57.492580758378494       0.99951755809371035     
   1.3046402252390208       0.56558034875316310        20.594479830148636       0.98174985238075674        57.566764733550592       0.99951819520580587     
   1.3063214626426793       0.56589877684275991        20.621019108280272       0.98177348244739604        57.640948708722696       0.99951883064394875     
   1.3080027000463379       0.56621674166619806        20.647558386411905       0.98179705164237319        57.715132683894794       0.99951946441478179     
   1.3096839374499964       0.56653424423019128        20.674097664543542       0.98182056020030051        57.789316659066898       0.99952009652483398     
   1.3113651748536550       0.56685128553856379        20.700636942675175       0.98184400835472752        57.863500634238996       0.99952072698061123     
   1.3130464122573136       0.56716786659216845        20.727176220806811       0.98186739633774078        57.937684609411100       0.99952135578859902     
   1.3147276496609721       0.56748398838908776        20.753715498938444       0.98189072438040037        58.011868584583198       0.99952198295520445     
   1.3164088870646304       0.56779965192445281        20.780254777070081       0.98191399271265034        58.086052559755302       0.99952260848689711     
   1.3180901244682890       0.56811485819054264        20.806794055201713       0.98193720156318209        58.160236534927400       0.99952323239002017     
   1.3197713618719475       0.56842960817683486        20.833333333333350       0.98196035115940905        58.234420510099504       0.99952385467090832     
   1.3214525992756061       0.56874390286989285        20.859872611464986       0.98198344172779373        58.308604485271609       0.99952447533592303     
   1.3231338366792647       0.56905774325348701        20.886411889596619       0.98200647349348336        58.382788460443706       0.99952509439128545     
   1.3248150740829232       0.56937113030856756        20.912951167728256       0.98202944668065817        58.456972435615810       0.99952571184327876     
   1.3264963114865818       0.56968406501323676        20.939490445859889       0.98205236151220598        58.531156410787908       0.99952632769813876     
   1.3281775488902403       0.56999654834285041        20.966029723991525       0.98207521820989152        58.605340385960012       0.99952694196196312     
   1.3298587862938989       0.57030858126993433        20.992569002123158       0.98209801699438937        58.679524361132110       0.99952755464096898     
   1.3315400236975574       0.57062016476424393        21.019108280254795       0.98212075808536969        58.753708336304214       0.99952816574125070     
   1.3332212611012157       0.57093129979274637        21.045647558386428       0.98214344170121193        58.827892311476312       0.99952877526889716     
   1.3349024985048743       0.57124198731967635        21.072186836518064       0.98216606805933460        58.902076286648416       0.99952938322998564     
   1.3365837359085329       0.57155222830649377        21.098726114649697       0.98218863737596385        58.976260261820521       0.99952998963052131     
   1.3382649733121914       0.57186202371190775        21.125265392781333       0.98221114986628655        59.050444236992618       0.99953059447653070     
   1.3399462107158500       0.57217137449193523        21.151804670912966       0.98223360574440488        59.124628212164723       0.99953119777391330     
   1.3416274481195085       0.57248028159981290        21.178343949044603       0.98225600522338219        59.198812187336820       0.99953179952864113     
   1.3433086855231671       0.57278874598610674        21.204883227176239       0.98227834851514728        59.272996162508925       0.99953239974661279     
   1.3449899229268256       0.57309676859869241        21.231422505307872       0.98230063583055915        59.347180137681022       0.99953299843371168     
   1.3466711603304842       0.57340435038265969        21.257961783439509       0.98232286737954855        59.421364112853126       0.99953359559578669     
   1.3483523977341427       0.57371149228053397        21.284501061571142       0.98234504337089679        59.495548088025224       0.99953419123860432     
   1.3500336351378013       0.57401819523210229        21.311040339702778       0.98236716401234758        59.569732063197328       0.99953478536800655     
   1.3517148725414596       0.57432446017446603        21.337579617834411       0.98238922951061003        59.643916038369426       0.99953537798970227     
   1.3533961099451182       0.57463028804210647        21.364118895966048       0.98241124007140168        59.718100013541530       0.99953596910947984     
   1.3550773473487767       0.57493567976687232        21.390658174097680       0.98243319589935374        59.792283988713635       0.99953655873292169     
   1.3567585847524353       0.57524063627789501        21.417197452229317       0.98245509719825086        59.866467963885732       0.99953714686581674     
   1.3584398221560938       0.57554515850179644        21.443736730360950       0.98247694417064091        59.940651939057837       0.99953773351374020     
   1.3601210595597524       0.57584924736248300        21.470276008492586       0.98249873701821178        60.014835914229934       0.99953831868229770     
   1.3618022969634109       0.57615290378127526        21.496815286624219       0.98252047594159264        60.089019889402039       0.99953890237710485     
   1.3634835343670695       0.57645612867690477        21.523354564755856       0.98254216114051174        60.163203864574136       0.99953948460369979     
   1.3651647717707280       0.57675892296551967        21.549893842887492       0.98256379281360329        60.237387839746241       0.99954006536759699     
   1.3668460091743866       0.57706128756065533        21.576433121019125       0.98258537115853595        60.311571814918338       0.99954064467432602     
   1.3685272465780451       0.57736322337329515        21.602972399150762       0.98260689637212506        60.385755790090442       0.99954122252932742     
   1.3702084839817035       0.57766473131186646        21.629511677282395       0.98262836865013481        60.459939765262540       0.99954179893805661     
   1.3718897213853620       0.57796581228220989        21.656050955414031       0.98264978818729920        60.534123740434644       0.99954237390594602     
   1.3735709587890206       0.57826646718764740        21.682590233545664       0.98267115517754300        60.608307715606749       0.99954294743834904     
   1.3752521961926791       0.57856669692895102        21.709129511677300       0.98269246981369185        60.682491690778846       0.99954351954064613     
   1.3769334335963377       0.57886650240436099        21.735668789808933       0.98271373228777859        60.756675665950951       0.99954409021818580     
   1.3786146709999962       0.57916588450961515        21.762208067940570       0.98273494279080920        60.830859641123048       0.99954465947628901     
